contig,Avg_fold,Length,Ref_GC,Covered_bases,Covered_percent,Read_GC,Plus_reads,Minus_reads,RNA_Covered_bases,RNA_Avg_fold,RNA_Covered_percent,RNA_Read_GC,Origin,Reconstruction_Error,Category
ptg000443l,0.1839674552425412,0.10512863850539411,0.44986326344576133,0.1051544606861072,1.0,0.4645161290322579,0.0746268656716418,0.08194343727338652,0.046185600171554174,0.0047821451985469434,0.23077901972579917,0.562127659574468,Oscheius dolichura,0.015569462820490133,Normal
ptg000444l,0.3492301313840722,0.1150182002564113,0.5515041020966271,0.11504373706644244,1.0,0.5483870967741933,0.0867093105899076,0.10079767947788253,0.13866402187315713,0.014580215731940885,0.6618070834507738,0.4974468085106382,Oscheius dolichura,0.000833590882617585,Normal
ptg000445l,0.20470334542160235,0.09010672811743803,0.6075660893345489,0.09013298376658176,1.0,0.6110599078341012,0.04051172707889126,0.043509789702683106,0.15482764166621993,0.01713011149447923,0.9152682481521522,0.5008510638297872,Oscheius dolichura,0.009997169828316247,Normal
ptg000446l,0.2855680318463183,0.2127760440928522,0.5451230628988151,0.21279876002737175,1.0,0.5502304147465436,0.13361762615493958,0.13995649021029732,0.2813890526992977,0.02403026700367936,0.7735214064255033,0.4638297872340425,Oscheius dolichura,0.005844998543541559,Normal
ptg000447l,0.31322958797964345,0.2393282188482927,0.5246125797629899,0.23935016860000166,1.0,0.5046082949308757,0.16062544420753377,0.16316171138506166,0.13185546560874928,0.04118017802365539,0.315906213058824,0.676595744680851,Oscheius dolichura,0.009489261344159892,Normal
ptg000448l,0.41483799461841697,0.15116312623928696,0.5920692798541478,0.15118762006051464,1.0,0.5755760368663594,0.1023454157782516,0.10224800580130529,0.17265319251594918,0.012855243270530482,0.6463449006979121,0.524468085106383,Oscheius dolichura,0.0006536074048442904,Normal
ptg000449l,0.18901391279768326,0.0883423544494783,0.42661804922515967,0.08836866101094046,1.0,0.4433179723502303,0.04619758351101635,0.04713560551124003,0.061524955771189625,0.010769727408277446,0.3634475345906129,0.5453191489361702,Oscheius dolichura,0.00965369990692542,Normal
ptg000450l,0.24774504779649115,0.1336224487692669,0.5391978122151324,0.13364744873982837,1.0,0.5741935483870968,0.06254442075337598,0.06453952139231327,0.19921058274808343,0.041350202701105385,0.8365554101864042,0.4944680851063829,Oscheius dolichura,0.007090555258730619,Normal
ptg000451l,0.3899149932250622,0.07929787821699322,0.5068368277119419,0.07932444576356427,1.0,0.5267281105990782,0.11513859275053305,0.09789702683103699,0.05887792848335389,0.0005404014251514007,0.38138227833191,0.3887234042553191,Oscheius dolichura,0.006207921122360522,Normal
ptg000452l,0.36739189755808616,0.2055000638967099,0.6873290793072016,0.20552298978506595,1.0,0.7069124423963129,0.16986496090973702,0.2037708484408992,0.2909317536053182,0.016958018436466504,0.8269291444581399,0.5642553191489361,Oscheius dolichura,0.009203804546759035,Normal
ptg000453l,0.5076689320262916,0.44369875380803775,0.6517775752051049,0.44371480629549936,1.0,0.687557603686636,0.3859275053304904,0.40536620739666424,0.5856430600975714,0.027726216381685636,0.803492926224922,0.5536170212765956,Oscheius dolichura,0.01355389759456149,Normal
ptg000454l,0.37736344712592695,0.22831325052869372,0.5966271649954422,0.22833551812553077,1.0,0.596774193548387,0.16631130063965885,0.18201595358955766,0.2175990457299094,0.008525951969022963,0.5560359515205565,0.5574468085106381,Oscheius dolichura,0.0006935400103109178,Normal
ptg000455l,0.5734079483468251,0.12741003961596015,0.5478577939835918,0.12743521885022221,1.0,0.5612903225806449,0.13361762615493958,0.14865844815083396,0.13329625261352063,0.007577722824806842,0.5799433340765389,0.5310638297872339,Oscheius dolichura,0.002891176780508644,Normal
ptg000456l,0.473596534739712,0.1216881923002403,0.5916134913400184,0.1217135366426752,1.0,0.616589861751152,0.12508884150675195,0.13778100072516317,0.1664410550581676,0.045777675663452894,0.757908829703545,0.5536170212765956,Oscheius dolichura,0.003805707172405467,Normal
ptg000457l,0.49040370485935886,0.38867750299902293,0.6759343664539654,0.3886951431657227,1.0,0.6967741935483869,0.31414356787491116,0.34517766497461927,0.5280048785718114,0.02473085975942199,0.8230693831533513,0.5278723404255319,Oscheius dolichura,0.012223443930055762,Normal
ptg000458l,0.27388757714052603,0.05827379946326763,0.6171376481312674,0.05830097367531516,1.0,0.6317972350230414,0.04619758351101635,0.047860768672951415,0.05009247842170161,0.0034743404278799288,0.41718445662553794,0.572127659574468,Oscheius dolichura,0.0032312065816193524,Normal
ptg000459l,0.5712468586878349,0.08584419920932973,0.6280765724703739,0.08587057785692498,1.0,0.6364055299539171,0.10874200426439233,0.10514865844815084,0.08965715970621348,0.01306380813993371,0.5478074031694213,0.5770212765957445,Oscheius dolichura,0.004253223781903751,Normal
ptg000460l,0.31565298381101115,0.04527184958302243,0.5150410209662717,0.045299398976033245,1.0,0.556221198156682,0.048329779673063254,0.05148658448150834,0.0561571865115531,0.010231948461967965,0.5686774585732974,0.5023404255319148,Oscheius sp.,0.0005997269814889275,Normal
ptg000461l,0.3979740567450466,0.18568383907922778,0.4662716499544213,0.18570733677953388,1.0,0.5064516129032257,0.19331911869225302,0.21682378535170416,0.1580040744116228,0.021144211959776428,0.48710503178255765,0.5002127659574469,Oscheius dolichura,0.00251793301356949,Normal
ptg000462l,0.522217137049494,0.31224054843988963,0.6043755697356428,0.3122603942519354,1.0,0.6576036866359447,0.3226723525230988,0.36620739666424945,0.33508014796547475,0.059468267632186204,0.6400451812930936,0.607872340425532,Oscheius dolichura,0.002864529242260667,Normal
ptg000463l,0.7019027376542859,0.1803742286018163,0.57383773928897,0.1803978795148937,1.0,0.5875576036866359,0.2565742714996446,0.25598259608411894,0.24540958558944942,0.01712982685495225,0.785618129730048,0.5636170212765956,Oscheius dolichura,0.011037282068159989,Normal
ptg000464l,0.5114586689645209,0.09304185440619345,0.5711030082041935,0.0930680253600785,1.0,0.6018433179723501,0.09097370291400142,0.09644670050761421,0.0633343161957862,0.012972097284340423,0.3578082866025266,0.5319148936170213,Oscheius dolichura,0.0059450323324105395,Normal
ptg000465l,0.34163303992887195,0.3231071114976976,0.6864175022789427,0.3231266437469598,1.0,0.7004608294930876,0.2103766879886283,0.2291515591007977,0.44305875730445504,0.02339798773441218,0.8238171461745243,0.5663829787234043,Oscheius dolichura,0.012327872199780729,Normal
ptg000466l,0.5387071907517891,0.3147428260484213,0.50820419325433,0.31476259965537995,1.0,0.5221198156682025,0.2835820895522388,0.3197969543147208,0.2357395593202166,0.006045698010752641,0.44197316887454824,0.5063829787234042,Oscheius dolichura,0.0030281748992367304,Normal
ptg000467l,0.4365389366107772,0.08472291500913104,0.6239744758432089,0.08474932601221835,1.0,0.6599078341013824,0.08528784648187633,0.0877447425670776,0.06838712271484479,0.011622754118702646,0.42010714781518577,0.6214893617021275,Oscheius dolichura,0.004148319899138646,Normal
ptg000468l,0.48667073567485314,0.10660856875492106,0.5765724703737467,0.10663434823114278,1.0,0.5806451612903225,0.13646055437100213,0.13560551124002904,0.05502466091245376,0.003756076631685747,0.2736844208675313,0.5385106382978724,Oscheius dolichura,0.009169370982915072,Normal
ptg000469l,0.39064318647972196,0.188511783790023,0.7342752962625345,0.18853519988787484,1.0,0.7534562211981566,0.1911869225302061,0.1950688905003626,0.2522650511981987,0.0119894267573596,0.7753934432436297,0.5951063829787233,Oscheius dolichura,0.00949828916094237,Normal
ptg000470l,0.45155498622501095,0.3074627234838959,0.45897903372835014,0.307478584914216,1.0,0.4940092165898615,0.29850746268656714,0.3444525018129079,0.20977188655980272,0.006927530241308321,0.4006726712072323,0.5561702127659574,Oscheius dolichura,0.004928292574099865,Normal
ptg000471l,0.42712919205392386,0.4796787850555901,0.599361896080219,0.4796937993124088,1.0,0.6124423963133638,0.3482587064676617,0.34590282813633066,0.4488420093282582,0.012920368794303739,0.566225931706414,0.5214893617021277,Oscheius dolichura,0.005129544845940022,Normal
ptg000472l,0.39673691121562465,0.09480210570577008,0.6855059252506837,0.09482822586629074,1.0,0.7009216589861751,0.12295664534470505,0.11602610587382162,0.11571865115531013,0.018811306396639953,0.6522165757291477,0.699787234042553,Oscheius dolichura,0.005580201284785463,Normal
ptg000473l,0.24967515142308933,0.0737739045836614,0.5104831358249773,0.07380063152861255,1.0,0.5354838709677416,0.08599857853589198,0.08049311094996374,0.09122527207419717,0.006003912928191827,0.6333479169909426,0.4846808510638297,Oscheius dolichura,0.0016957677216750328,Normal
ptg000474l,0.725942902601803,0.21460637565494126,0.6308113035551506,0.21462903877387815,1.0,0.6898617511520735,0.27505330490405117,0.27918781725888325,0.2910523776336246,0.016241334059465214,0.7941579830801524,0.5248936170212766,Oscheius dolichura,0.013438803869462855,Normal
ptg000475l,0.34180725820754054,0.16280057218473154,0.5934366453965361,0.1628247301987749,1.0,0.5870967741935484,0.16275764036958068,0.15881073241479335,0.14570042352436607,0.010385615854600787,0.5071232052635786,0.5091489361702128,Oscheius dolichura,0.0011707392746571211,Normal
ptg000476l,0.43827328936246684,0.13281446456618254,0.41294439380127645,0.13283948785173094,1.0,0.42350230414746526,0.15565031982942432,0.14865844815083396,0.052163190907628804,0.004830173374732874,0.21058415962374163,0.5040425531914894,Oscheius dolichura,0.01620532614648533,Normal
ptg000477l,0.28067034495610677,0.2289893189435194,0.6116681859617139,0.22901156703189798,1.0,0.624884792626728,0.17697228144989338,0.1849166062364032,0.20536910952661772,0.011152150100760686,0.5224349940473435,0.5853191489361702,Oscheius dolichura,0.002859409370985125,Normal
ptg000478l,0.4296250157090077,0.28003660663124175,0.5241567912488605,0.28005738171205263,1.0,0.5350230414746542,0.224591329068941,0.2248005801305294,0.19887551600278777,0.0072929314900780935,0.4156310867489241,0.5308510638297872,Oscheius dolichura,0.0028055891823141155,Normal
ptg000479l,0.5656268510692108,0.13971943160784733,0.3896991795806748,0.13974425564542062,1.0,0.40599078341013817,0.22530206112295664,0.22117476432197247,0.08406824639468181,0.004924389058163594,0.33136313728129774,0.4948936170212766,Oscheius dolichura,0.013738746982335804,Normal
ptg000480l,0.310123021594845,0.036474715453522356,0.5724703737465817,0.03650251869440116,1.0,0.5359447004608295,0.0255863539445629,0.03915881073241479,0.05840213370503405,0.026221801601748595,0.6901032354685771,0.47553191489361696,Oscheius dolichura,0.0013721143071897368,Normal
ptg000481l,0.4450227795293131,0.2987026906698436,0.597538742023701,0.2987229271268746,1.0,0.5981566820276496,0.24022743425728502,0.24002900652646847,0.41594515627513,0.041412064358302594,0.8333697924773567,0.5046808510638299,Oscheius dolichura,0.007848266288023759,Normal
ptg000482l,0.3739573819025184,0.15940786300545387,0.4580674567000911,0.15861179128226693,1.0,0.4645161290322579,0.16417910447761194,0.1566352429296592,0.16000107221358495,0.014982582167281263,0.569313740750245,0.47170212765957437,Oscheius dolichura,0.0026273639472357575,Normal
ptg000483l,0.33104291759632015,0.12591774226128394,0.4384685505925252,0.12594296455689943,1.0,0.44562211981566824,0.13503909026297087,0.1559100797679478,0.072233688950839,0.01345877394757258,0.31176669793739403,0.5891489361702127,Oscheius dolichura,0.009880120927917999,Normal
ptg000484l,0.3343041271722964,0.08447557290614602,0.5378304466727439,0.08450199104647425,1.0,0.5345622119815667,0.0945273631840796,0.09137055837563451,0.07163056880930681,0.014556780410886113,0.44163136439932854,0.5291489361702129,Oscheius dolichura,0.0021998557698950107,Normal
ptg000485l,0.37764924340329337,0.10787413584852767,0.5341841385597086,0.1078998788058668,1.0,0.5350230414746542,0.11584932480454868,0.12182741116751268,0.1162145499383477,0.012444774096655379,0.5850956421506968,0.49574468085106377,Oscheius dolichura,0.0005815689340773705,Normal
ptg000486l,0.25648532436115723,0.044076362751928236,0.46171376481312687,0.0441039466416034,1.0,0.5843317972350228,0.022032693674484717,0.030456852791878174,0.08434300112582425,0.0376419189435966,0.8734534662128904,0.5197872340425533,Oscheius dolichura,0.00743696574577339,Normal
ptg000487l,0.3085217794380932,0.08220414792706704,0.42160437556973585,0.08223063161105754,1.0,0.4502304147465439,0.051883439943141436,0.05438723712835388,0.05997694740792366,0.006977399086435396,0.3768694075529323,0.4944680851063829,Oscheius dolichura,0.007326598785100936,Normal
ptg000488l,0.3960361230834521,0.06628356123159876,0.6280765724703739,0.06631050431599517,1.0,0.6589861751152071,0.06538734896943853,0.05873821609862219,0.07842572240390284,0.005820605072816047,0.5930980736951482,0.5582978723404255,Oscheius dolichura,0.0011422595762542844,Normal
ptg000489l,0.6374008668631744,0.09640982937517262,0.4845031905195991,0.09643590314362743,1.0,0.5179723502304148,0.14498933901918976,0.14285714285714288,0.10789819332010936,0.012035405528951269,0.5985900828323706,0.5163829787234042,Oscheius dolichura,0.006635183130732888,Normal
ptg000490l,0.06865139783742262,0.05168625478710028,0.5278030993618963,0.05168476334166029,0.8843575418994192,0.5497695852534561,0.06112295664534471,0.0630891950688905,0.029325041548276413,0.0011188174079295404,0.26574088486342545,0.5117021276595743,Epinotia demarniana,0.016165138156171627,Normal
ptg000491l,0.61076504531437,0.0693382362034636,0.6185050136736554,0.06936509114293489,1.0,0.6410138248847923,0.0945273631840796,0.08701957940536621,0.12438347718865599,0.010543552840138325,0.9119069955281457,0.51,Oscheius dolichura,0.01491457483139195,Normal
ptg000492l,0.6100936198134337,0.33062631142844184,0.7010027347310848,0.33064562670558073,1.0,0.7115207373271888,0.3738450604122246,0.3633067440174039,0.3561960542540074,0.01848947397146674,0.6444760189980184,0.5653191489361702,Oscheius dolichura,0.007085360140715625,Normal
ptg000493l,0.32558929822136845,0.3242036614875978,0.5624430264357339,0.32422316209509205,1.0,0.5552995391705067,0.19331911869225302,0.20884699057287892,0.43950704980432104,0.02971698523339092,0.8144033250739349,0.5121276595744682,Oscheius dolichura,0.009504369366221569,Normal
ptg000494l,0.3459493467206052,0.11751635549655987,0.687784867821331,0.11754182022045792,1.0,0.6967741935483869,0.09737029140014215,0.08556925308194344,0.10754302257009596,0.03132975279326541,0.5007551249637161,0.65531914893617,Oscheius dolichura,0.0043906322588325745,Normal
ptg000495l,0.37840484178044037,0.2133243190878023,0.5341841385597086,0.21334701920143787,1.0,0.5096774193548388,0.1712864250177683,0.16388687454677303,0.15197287299630086,0.020027096696218234,0.4097888594878612,0.5265957446808511,Oscheius dolichura,0.003231965522290331,Normal
ptg000496l,0.42647734164047846,0.21211646515155885,0.6002734731084778,0.2121392001187208,1.0,0.6073732718894007,0.17768301350390903,0.16823785351704135,0.21625877874872676,0.04781531515726772,0.5927289248619109,0.6536170212765957,Oscheius dolichura,0.0017662115153776602,Normal
ptg000497l,0.541733499277875,0.2800572184731572,0.5852324521422061,0.280077992959198,1.0,0.6211981566820275,0.2885572139303483,0.2828136330674402,0.391223931807216,0.029279399400578762,0.8330290397082146,0.4751063829787234,Oscheius dolichura,0.008206960546489209,Normal
ptg000498l,0.2704482342683831,0.11336100816641176,0.5186873290793073,0.11338659279595692,1.0,0.42258064516129035,0.05259417199715707,0.06163886874546773,0.1772168015868761,0.03316510846323905,0.8601798838075124,0.5012765957446808,Oscheius dolichura,0.009484892029187555,Normal
ptg000499l,0.453046607891814,0.22566669002675413,0.6084776663628078,0.22568903399206883,1.0,0.6483870967741934,0.19047619047619047,0.18564176939811458,0.25714362300970356,0.02486407105804911,0.6672486106962714,0.5255319148936171,Oscheius dolichura,0.0018022402511537916,Normal
ptg000500l,0.23434590040900188,0.15216073938799315,0.5834092980856884,0.1521852044223492,1.0,0.5889400921658985,0.06609808102345416,0.07541696881798404,0.1774647509783949,0.015400527872731735,0.660733291545545,0.5259574468085106,Oscheius dolichura,0.0025614791497972113,Normal
ptg000501l,0.48793528632676225,0.12887760276033786,0.6882406563354606,0.12890273964697058,1.0,0.6806451612903226,0.1357498223169865,0.12835387962291517,0.15640245536910954,0.03985432710697777,0.6756980173237024,0.6542553191489362,Oscheius dolichura,0.005240541284045393,Normal
